Epoch	Training_time	Train_Loss	Train_Acc	Val_ACC	Tst_ACC
1	0.01796555519104004	1.3051780462265015	0.35	0.21	0.201
2	0.0013701915740966797	10.466771125793457	0.3333333333333333	0.416	0.41
3	0.0011515617370605469	8.781296730041504	0.36666666666666664	0.396	0.432
4	0.0012359619140625	2.578519344329834	0.7	0.622	0.622
5	0.001220703125	2.7236297130584717	0.48333333333333334	0.414	0.428
6	0.0011820793151855469	2.712275981903076	0.45	0.412	0.404
7	0.0012004375457763672	1.6300749778747559	0.7333333333333333	0.63	0.579
8	0.0012524127960205078	0.9940939545631409	0.7166666666666667	0.652	0.639
9	0.0012009143829345703	0.7141371965408325	0.8666666666666667	0.754	0.751
10	0.0012466907501220703	0.788417637348175	0.8166666666666667	0.826	0.819
11	0.0012536048889160156	1.0617040395736694	0.8	0.784	0.807
12	0.0012085437774658203	1.090652585029602	0.8	0.774	0.806
13	0.0011970996856689453	0.8375031352043152	0.8	0.78	0.822
14	0.0012094974517822266	0.5150580406188965	0.8833333333333333	0.816	0.825
15	0.0012040138244628906	0.33556661009788513	0.9	0.812	0.811
16	0.0011169910430908203	0.30286186933517456	0.8666666666666667	0.77	0.754
17	0.0011093616485595703	0.4217979609966278	0.7833333333333333	0.716	0.709
18	0.0011107921600341797	0.46376726031303406	0.8	0.708	0.7
19	0.0012035369873046875	0.33175525069236755	0.8666666666666667	0.756	0.752
20	0.001215219497680664	0.24867455661296844	0.9	0.786	0.788
21	0.0011334419250488281	0.24530617892742157	0.9333333333333333	0.8	0.815
22	0.001203298568725586	0.2677861452102661	0.9333333333333333	0.822	0.821
23	0.001220703125	0.2783307433128357	0.9333333333333333	0.806	0.819
24	0.0012080669403076172	0.2606353759765625	0.9333333333333333	0.804	0.814
25	0.0011951923370361328	0.22480998933315277	0.9333333333333333	0.814	0.809
26	0.0012052059173583984	0.1871921569108963	0.9333333333333333	0.802	0.808
27	0.001191854476928711	0.22075118124485016	0.8833333333333333	0.78	0.79
28	0.0012187957763671875	0.1898592859506607	0.9166666666666666	0.77	0.79
29	0.0012307167053222656	0.16197103261947632	0.9333333333333333	0.798	0.802
30	0.0011935234069824219	0.16508671641349792	0.9333333333333333	0.798	0.804
31	0.0011792182922363281	0.15888725221157074	0.95	0.802	0.808
32	0.001190185546875	0.14064320921897888	0.95	0.808	0.808
33	0.0011792182922363281	0.13435836136341095	0.9333333333333333	0.786	0.8
34	0.0011894702911376953	0.12856405973434448	0.9333333333333333	0.78	0.796
35	0.0011761188507080078	0.11838851124048233	0.9333333333333333	0.786	0.796
36	0.0011756420135498047	0.11259128153324127	0.9666666666666667	0.792	0.804
37	0.0011897087097167969	0.10909876227378845	0.9666666666666667	0.8	0.803
38	0.0011887550354003906	0.0985482931137085	0.9833333333333333	0.78	0.793
39	0.0011360645294189453	0.09488065540790558	0.9833333333333333	0.768	0.786
40	0.0011019706726074219	0.09041217714548111	0.9833333333333333	0.776	0.796
1	0.002732992172241211	1.5396045446395874	0.26666666666666666	0.32	0.358
2	0.0012650489807128906	11.043259620666504	0.45	0.48	0.455
3	0.0012629032135009766	9.357189178466797	0.3333333333333333	0.206	0.186
4	0.0011866092681884766	1.9607937335968018	0.6666666666666666	0.606	0.601
5	0.0011746883392333984	1.582757592201233	0.7	0.67	0.678
6	0.001245737075805664	2.666043758392334	0.6166666666666667	0.588	0.614
7	0.0011184215545654297	2.033162832260132	0.6666666666666666	0.684	0.677
8	0.001264333724975586	1.1830490827560425	0.8166666666666667	0.76	0.763
9	0.0012600421905517578	0.9862849712371826	0.6666666666666666	0.564	0.569
10	0.0011987686157226562	0.7541049718856812	0.7333333333333333	0.6	0.585
11	0.0011816024780273438	0.5243411660194397	0.8666666666666667	0.742	0.709
12	0.0011928081512451172	0.5717652440071106	0.85	0.76	0.754
13	0.0011856555938720703	0.7835249304771423	0.75	0.698	0.695
14	0.001178741455078125	0.7162256240844727	0.7833333333333333	0.716	0.698
15	0.001184701919555664	0.48270323872566223	0.8	0.766	0.767
16	0.001176595687866211	0.3432445526123047	0.8833333333333333	0.81	0.795
17	0.0012705326080322266	0.3243890106678009	0.9333333333333333	0.808	0.806
18	0.0027036666870117188	0.35444381833076477	0.9166666666666666	0.8	0.785
19	0.002835988998413086	0.3826185464859009	0.9	0.78	0.761
20	0.00220489501953125	0.38557446002960205	0.9	0.772	0.763
21	0.0030298233032226562	0.35931986570358276	0.9166666666666666	0.788	0.791
22	0.0030252933502197266	0.3212423026561737	0.9	0.818	0.801
23	0.0012691020965576172	0.2888202667236328	0.9333333333333333	0.816	0.808
24	0.0013010501861572266	0.2609398066997528	0.9166666666666666	0.826	0.815
25	0.0032248497009277344	0.23985078930854797	0.9166666666666666	0.818	0.819
26	0.001294851303100586	0.24268625676631927	0.8833333333333333	0.804	0.805
27	0.0015516281127929688	0.23720578849315643	0.9	0.802	0.8
28	0.0012750625610351562	0.21208526194095612	0.9166666666666666	0.804	0.787
29	0.0012249946594238281	0.20698615908622742	0.9333333333333333	0.804	0.781
30	0.0012404918670654297	0.19876764714717865	0.95	0.81	0.789
31	0.0014002323150634766	0.18358539044857025	0.9333333333333333	0.816	0.801
32	0.0012638568878173828	0.18303866684436798	0.9333333333333333	0.822	0.817
33	0.0011436939239501953	0.17977359890937805	0.9333333333333333	0.808	0.815
34	0.0028755664825439453	0.16814835369586945	0.9333333333333333	0.816	0.806
35	0.003340005874633789	0.16239628195762634	0.95	0.8	0.798
